index,program,pred_y_hat,pred_side,true_y,true_side,error,direction_correct,verdict
1,7zip,1.0074105262756348,v1,1.0,v1,0.007410526275634766,True,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
2,ASCI_Purple_SMG2000,0.9993346333503723,v2,1.0,v1,-0.0006653666496276855,False,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
3,ASC_Sequoia_AMGmk,1.0005955696105957,v1,1.0,v1,0.0005955696105957031,True,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
4,ASC_Sequoia_CrystalMk,1.000547170639038,v1,1.0,v1,0.0005471706390380859,True,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
5,ASC_Sequoia_IRSmk,1.0000362396240234,v1,1.0,v1,3.62396240234375e-05,True,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
6,BitBench_drop3,0.9452208280563354,v2,0.9340659379959106,v2,0.011154890060424805,True,O3-bolt-opt 优于 O3-bolt（快 5.5%，加速比 1.06x）
7,BitBench_five11,0.9677773714065552,v2,0.949999988079071,v2,0.01777738332748413,True,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
8,BitBench_uudecode,1.6452395915985107,v1,1.7185726165771484,v1,-0.0733330249786377,True,O3-bolt 优于 O3-bolt-opt（快 39.2%，加速比 1.65x）
9,BitBench_uuencode,0.9997664093971252,v2,1.0051546096801758,v1,-0.005388200283050537,False,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
10,Bullet,0.9976028800010681,v2,1.0,v1,-0.0023971199989318848,False,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
11,DOE-ProxyApps-C++_CLAMR,0.9849282503128052,v2,1.0,v1,-0.015071749687194824,False,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
12,DOE-ProxyApps-C++_HACCKernels,0.9998595714569092,v2,1.0,v1,-0.0001404285430908203,False,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
13,DOE-ProxyApps-C++_HPCCG,0.9986089468002319,v2,1.0,v1,-0.0013910531997680664,False,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
14,DOE-ProxyApps-C++_PENNANT,0.9991468191146851,v2,1.0,v1,-0.0008531808853149414,False,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
15,DOE-ProxyApps-C++_miniFE,1.0002778768539429,v1,1.0,v1,0.0002778768539428711,True,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
16,DOE-ProxyApps-C_CoMD,0.9279788732528687,v2,0.9200000166893005,v2,0.007978856563568115,True,O3-bolt-opt 优于 O3-bolt（快 7.2%，加速比 1.08x）
17,DOE-ProxyApps-C_Pathfinder,1.056977391242981,v1,1.0666667222976685,v1,-0.0096893310546875,True,O3-bolt 优于 O3-bolt-opt（快 5.4%，加速比 1.06x）
18,DOE-ProxyApps-C_RSBench,0.9985772371292114,v2,1.0,v1,-0.0014227628707885742,False,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
19,DOE-ProxyApps-C_SimpleMOC,0.9761572480201721,v2,0.9696969985961914,v2,0.006460249423980713,True,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
20,DOE-ProxyApps-C_XSBench,0.9507995247840881,v2,0.9375,v2,0.013299524784088135,True,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
21,DOE-ProxyApps-C_miniAMR,0.9971091151237488,v2,1.0,v1,-0.0028908848762512207,False,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
22,DOE-ProxyApps-C_miniGMG,1.0058337450027466,v1,1.0,v1,0.005833745002746582,True,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
23,Fhourstones,1.0422959327697754,v1,1.0370370149612427,v1,0.005258917808532715,True,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
24,Fhourstones-3.1,1.031232476234436,v1,1.085714340209961,v1,-0.0544818639755249,True,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
25,FreeBench_analyzer,0.9993810653686523,v2,0.9962499737739563,v2,0.003131091594696045,True,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
26,FreeBench_distray,0.9980635643005371,v2,1.0,v1,-0.0019364356994628906,False,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
27,FreeBench_fourinarow,0.9962418079376221,v2,1.0,v1,-0.0037581920623779297,False,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
28,FreeBench_mason,0.978387713432312,v2,0.984674334526062,v2,-0.00628662109375,True,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
29,FreeBench_neural,1.0433436632156372,v1,1.0108696222305298,v1,0.03247404098510742,True,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
30,FreeBench_pcompress2,1.0367813110351562,v1,1.006042242050171,v1,0.03073906898498535,True,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
31,FreeBench_pifft,1.0333994626998901,v1,1.0126811265945435,v1,0.02071833610534668,True,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
