index,program,pred_y_hat,pred_side,true_y,true_side,error,direction_correct,verdict
39,McCat_12-IOtest,1.0011552572250366,v1,0.9932432174682617,v2,0.007912039756774902,False,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
40,McCat_15-trie,1.008514642715454,v1,1.0100866556167603,v1,-0.0015720129013061523,True,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
41,McCat_17-bintr,0.9869392514228821,v2,0.9493975639343262,v2,0.03754168748855591,True,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
42,McCat_18-imp,1.0343600511550903,v1,1.1154855489730835,v1,-0.08112549781799316,True,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
43,MiBench_automotive-basicmath,0.9989637136459351,v2,1.0,v1,-0.0010362863540649414,False,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
44,MiBench_automotive-bitcount,0.9283425807952881,v2,0.8993993997573853,v2,0.028943181037902832,True,O2-bolt-opt 优于 O2-bolt（快 7.2%，加速比 1.08x）
45,MiBench_automotive-susan,0.9779633283615112,v2,0.9882869720458984,v2,-0.010323643684387207,True,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
46,MiBench_consumer-jpeg,0.9983763694763184,v2,0.9966540932655334,v2,0.0017222762107849121,True,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
47,MiBench_consumer-lame,0.9873143434524536,v2,0.9876922965049744,v2,-0.00037795305252075195,True,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
48,MiBench_consumer-typeset,0.9981445074081421,v2,0.9944588541984558,v2,0.0036856532096862793,True,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
49,MiBench_network-dijkstra,0.9450860023498535,v2,0.9192453026771545,v2,0.025840699672698975,True,O2-bolt-opt 优于 O2-bolt（快 5.5%，加速比 1.06x）
50,MiBench_network-patricia,0.9880124926567078,v2,0.9935622215270996,v2,-0.005549728870391846,True,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
51,MiBench_office-ispell,1.005277156829834,v1,1.0014599561691284,v1,0.0038172006607055664,True,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
52,MiBench_office-stringsearch,1.0101995468139648,v1,1.0089824199676514,v1,0.0012171268463134766,True,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
53,MiBench_security-blowfish,1.0063979625701904,v1,1.0251495838165283,v1,-0.01875162124633789,True,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
54,MiBench_security-rijndael,1.0574854612350464,v1,1.0468642711639404,v1,0.010621190071105957,True,O2-bolt 优于 O2-bolt-opt（快 5.4%，加速比 1.06x）
55,MiBench_security-sha,1.0003249645233154,v1,1.0034818649291992,v1,-0.003156900405883789,True,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
56,MiBench_telecomm-CRC32,1.0076169967651367,v1,1.0,v1,0.007616996765136719,True,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
57,MiBench_telecomm-FFT,0.9976738691329956,v2,1.0030912160873413,v1,-0.005417346954345703,False,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
58,MiBench_telecomm-adpcm,1.0003087520599365,v1,0.9975786805152893,v2,0.002730071544647217,False,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
59,MiBench_telecomm-gsm,1.0018254518508911,v1,1.007556676864624,v1,-0.00573122501373291,True,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
60,NPB-serial_is,1.0000160932540894,v1,1.0,v1,1.609325408935547e-05,True,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
61,Olden_bh,1.0079694986343384,v1,1.0,v1,0.007969498634338379,True,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
62,Olden_bisort,0.9777349233627319,v2,0.9777777791023254,v2,-4.285573959350586e-05,True,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
63,Olden_em3d,1.69053316116333,v1,1.6428571939468384,v1,0.0476759672164917,True,O2-bolt 优于 O2-bolt-opt（快 40.8%，加速比 1.69x）
64,Olden_health,0.9948605298995972,v2,0.989130437374115,v2,0.005730092525482178,True,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
65,Olden_mst,0.9935505390167236,v2,0.9920159578323364,v2,0.001534581184387207,True,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
66,Olden_perimeter,0.9856376647949219,v2,0.9344978332519531,v2,0.05113983154296875,True,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
67,Olden_power,0.9997502565383911,v2,1.0,v1,-0.0002497434616088867,False,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
68,Olden_treeadd,0.9821854829788208,v2,0.9854369163513184,v2,-0.0032514333724975586,True,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
69,Olden_tsp,0.9986011385917664,v2,1.0,v1,-0.0013988614082336426,False,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
70,Olden_voronoi,1.005859136581421,v1,1.0,v1,0.0058591365814208984,True,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
71,PAQ8p,1.0041898488998413,v1,1.0,v1,0.004189848899841309,True,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
72,Prolangs-C++_NP,1.0082306861877441,v1,1.0088475942611694,v1,-0.000616908073425293,True,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
73,Prolangs-C++_city,0.9766941666603088,v2,0.9759416580200195,v2,0.0007525086402893066,True,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
74,Prolangs-C++_deriv1,1.0110026597976685,v1,1.014120101928711,v1,-0.0031174421310424805,True,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
75,Prolangs-C++_deriv2,1.0077378749847412,v1,1.0114556550979614,v1,-0.003717780113220215,True,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
76,Prolangs-C++_employ,0.9879305958747864,v2,0.9903028011322021,v2,-0.0023722052574157715,True,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
77,Prolangs-C++_family,1.0064589977264404,v1,1.0196958780288696,v1,-0.0132368803024292,True,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
78,Prolangs-C++_fsm,1.0070542097091675,v1,1.009144902229309,v1,-0.0020906925201416016,True,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
79,Prolangs-C++_garage,1.0010777711868286,v1,0.9981241226196289,v2,0.002953648567199707,False,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
80,Prolangs-C++_life,0.998461902141571,v2,1.0,v1,-0.001538097858428955,False,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
81,Prolangs-C++_objects,1.0076431035995483,v1,1.0114182233810425,v1,-0.0037751197814941406,True,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
82,Prolangs-C++_ocean,0.9998967051506042,v2,1.0,v1,-0.00010329484939575195,False,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
83,Prolangs-C++_office,1.0015145540237427,v1,1.0059565305709839,v1,-0.004441976547241211,True,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
84,Prolangs-C++_primes,0.9479722380638123,v2,0.9580419659614563,v2,-0.010069727897644043,True,O2-bolt-opt 优于 O2-bolt（快 5.2%，加速比 1.05x）
85,Prolangs-C++_shapes,1.0063890218734741,v1,1.0251871347427368,v1,-0.018798112869262695,True,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
86,Prolangs-C++_simul,1.0156265497207642,v1,1.025225281715393,v1,-0.009598731994628906,True,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
87,Prolangs-C++_trees,1.0072894096374512,v1,1.0176202058792114,v1,-0.010330796241760254,True,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
88,Prolangs-C++_vcirc,1.0022059679031372,v1,1.0015814304351807,v1,0.000624537467956543,True,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
89,Prolangs-C_agrep,1.0283006429672241,v1,1.038203477859497,v1,-0.00990283489227295,True,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
90,Prolangs-C_allroots,1.009791612625122,v1,1.0093566179275513,v1,0.0004349946975708008,True,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
91,Prolangs-C_bison,0.9881576895713806,v2,0.9879233241081238,v2,0.00023436546325683594,True,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
92,Prolangs-C_cdecl,0.9996428489685059,v2,1.0122032165527344,v1,-0.012560367584228516,False,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
93,Prolangs-C_fixoutput,1.003167986869812,v1,0.9964586496353149,v2,0.00670933723449707,False,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
94,Prolangs-C_football,1.0043188333511353,v1,0.9975111484527588,v2,0.006807684898376465,False,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
95,Prolangs-C_gnugo,1.0090219974517822,v1,1.009827971458435,v1,-0.000805974006652832,True,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
96,Prolangs-C_loader,1.0097664594650269,v1,1.0237747430801392,v1,-0.014008283615112305,True,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
97,Prolangs-C_simulator,1.0101513862609863,v1,1.015930414199829,v1,-0.0057790279388427734,True,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
98,Prolangs-C_unix-smail,1.0006680488586426,v1,0.996990978717804,v2,0.003677070140838623,False,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
99,Prolangs-C_unix-tbl,1.0086369514465332,v1,1.0224547386169434,v1,-0.013817787170410156,True,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
100,Ptrdist_anagram,0.9656656384468079,v2,0.9833333492279053,v2,-0.017667710781097412,True,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
101,Ptrdist_bc,0.8970658183097839,v2,0.9044585824012756,v2,-0.007392764091491699,True,O2-bolt-opt 优于 O2-bolt（快 10.3%，加速比 1.11x）
102,Ptrdist_ft,1.0009651184082031,v1,1.0,v1,0.000965118408203125,True,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
103,Ptrdist_ks,0.9791949391365051,v2,0.9830508232116699,v2,-0.003855884075164795,True,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
104,Ptrdist_yacr2,1.092536449432373,v1,1.09375,v1,-0.0012135505676269531,True,O2-bolt 优于 O2-bolt-opt（快 8.5%，加速比 1.09x）
105,Rodinia_backprop,1.001168966293335,v1,1.0,v1,0.001168966293334961,True,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
106,Rodinia_hotspot,1.0001405477523804,v1,0.992277979850769,v2,0.007862567901611328,False,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
107,Rodinia_pathfinder,1.0133631229400635,v1,1.034482717514038,v1,-0.02111959457397461,True,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
108,Rodinia_srad,1.0029168128967285,v1,1.0,v1,0.0029168128967285156,True,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
109,SciMark2-C,0.9998575448989868,v2,1.0,v1,-0.0001424551010131836,False,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
110,TSVC_ControlFlow-dbl,0.9987545609474182,v2,1.0,v1,-0.0012454390525817871,False,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
111,TSVC_ControlFlow-flt,0.991657555103302,v2,1.0,v1,-0.008342444896697998,False,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
112,TSVC_ControlLoops-dbl,1.0027093887329102,v1,1.0,v1,0.0027093887329101562,True,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
113,TSVC_ControlLoops-flt,0.9985802173614502,v2,1.0,v1,-0.0014197826385498047,False,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
114,TSVC_CrossingThresholds-dbl,1.0012376308441162,v1,1.0,v1,0.001237630844116211,True,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
115,TSVC_CrossingThresholds-flt,0.947518527507782,v2,0.95652174949646,v2,-0.009003221988677979,True,O2-bolt-opt 优于 O2-bolt（快 5.2%，加速比 1.06x）
