index,program,pred_y_hat,pred_side,true_y,true_side,error,direction_correct,verdict
1,7zip,1.0096262693405151,v1,1.0157835483551025,v1,-0.006157279014587402,True,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
2,ASCI_Purple_SMG2000,1.0018048286437988,v1,1.0114600658416748,v1,-0.009655237197875977,True,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
3,ASC_Sequoia_AMGmk,1.0010263919830322,v1,1.006349802017212,v1,-0.0053234100341796875,True,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
4,ASC_Sequoia_CrystalMk,1.0033690929412842,v1,0.9997877478599548,v2,0.0035813450813293457,False,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
5,ASC_Sequoia_IRSmk,1.000544548034668,v1,1.0053925514221191,v1,-0.004848003387451172,True,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
6,BitBench_drop3,1.0002212524414062,v1,0.9270982146263123,v2,0.073123037815094,False,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
7,BitBench_five11,0.99919193983078,v2,0.9801690578460693,v2,0.019022881984710693,True,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
8,BitBench_uudecode,0.9995905756950378,v2,1.7161900997161865,v1,-0.7165995240211487,False,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
9,BitBench_uuencode,1.0011343955993652,v1,1.0126783847808838,v1,-0.011543989181518555,True,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
10,Bullet,0.9986202716827393,v2,1.0059919357299805,v1,-0.007371664047241211,False,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
11,DOE-ProxyApps-C++_CLAMR,1.0252623558044434,v1,1.0135669708251953,v1,0.011695384979248047,True,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
12,DOE-ProxyApps-C++_HACCKernels,1.000644326210022,v1,1.0079073905944824,v1,-0.007263064384460449,True,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
13,DOE-ProxyApps-C++_HPCCG,1.000418782234192,v1,1.0108022689819336,v1,-0.0103834867477417,True,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
