index,program,pred_y_hat,pred_side,true_y,true_side,error,direction_correct,verdict
1,7zip,0.9884255528450012,v2,1.0,v1,-0.01157444715499878,False,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
2,ASCI_Purple_SMG2000,0.9771510362625122,v2,1.0,v1,-0.022848963737487793,False,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
3,ASC_Sequoia_AMGmk,1.0225483179092407,v1,1.0,v1,0.022548317909240723,True,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
4,ASC_Sequoia_CrystalMk,1.003282904624939,v1,1.0,v1,0.003282904624938965,True,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
5,ASC_Sequoia_IRSmk,1.0188301801681519,v1,1.0,v1,0.018830180168151855,True,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
6,BitBench_drop3,0.9444111585617065,v2,0.9340659379959106,v2,0.010345220565795898,True,O3-bolt-opt 优于 O3-bolt（快 5.6%，加速比 1.06x）
7,BitBench_five11,0.9602578282356262,v2,0.949999988079071,v2,0.010257840156555176,True,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
8,BitBench_uudecode,1.8560538291931152,v1,1.7185726165771484,v1,0.1374812126159668,True,O3-bolt 优于 O3-bolt-opt（快 46.1%，加速比 1.86x）
9,BitBench_uuencode,1.0168569087982178,v1,1.0051546096801758,v1,0.011702299118041992,True,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
10,Bullet,1.0222405195236206,v1,1.0,v1,0.022240519523620605,True,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
11,DOE-ProxyApps-C++_CLAMR,1.0205283164978027,v1,1.0,v1,0.020528316497802734,True,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
12,DOE-ProxyApps-C++_HACCKernels,1.0120681524276733,v1,1.0,v1,0.01206815242767334,True,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
13,DOE-ProxyApps-C++_HPCCG,1.0329618453979492,v1,1.0,v1,0.03296184539794922,True,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
14,DOE-ProxyApps-C++_PENNANT,1.0092260837554932,v1,1.0,v1,0.009226083755493164,True,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
15,DOE-ProxyApps-C++_miniFE,1.0225640535354614,v1,1.0,v1,0.022564053535461426,True,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
16,DOE-ProxyApps-C_CoMD,0.923470675945282,v2,0.9200000166893005,v2,0.0034706592559814453,True,O3-bolt-opt 优于 O3-bolt（快 7.7%，加速比 1.08x）
17,DOE-ProxyApps-C_Pathfinder,1.0260612964630127,v1,1.0666667222976685,v1,-0.04060542583465576,True,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
18,DOE-ProxyApps-C_RSBench,1.0323127508163452,v1,1.0,v1,0.032312750816345215,True,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
19,DOE-ProxyApps-C_SimpleMOC,0.9684438705444336,v2,0.9696969985961914,v2,-0.0012531280517578125,True,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
20,DOE-ProxyApps-C_XSBench,0.9503815770149231,v2,0.9375,v2,0.012881577014923096,True,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
21,DOE-ProxyApps-C_miniAMR,0.9959700703620911,v2,1.0,v1,-0.0040299296379089355,False,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
22,DOE-ProxyApps-C_miniGMG,0.9901286959648132,v2,1.0,v1,-0.009871304035186768,False,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
23,Fhourstones,1.0293265581130981,v1,1.0370370149612427,v1,-0.007710456848144531,True,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
24,Fhourstones-3.1,1.058665156364441,v1,1.085714340209961,v1,-0.02704918384552002,True,O3-bolt 优于 O3-bolt-opt（快 5.5%，加速比 1.06x）
