index,program,pred_y_hat,pred_side,true_y,true_side,error,direction_correct,verdict
1,7zip,1.0030927658081055,v1,1.0,v1,0.0030927658081054688,True,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
2,ASCI_Purple_SMG2000,1.0032464265823364,v1,1.0,v1,0.0032464265823364258,True,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
3,ASC_Sequoia_AMGmk,1.0012277364730835,v1,1.0,v1,0.001227736473083496,True,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
4,ASC_Sequoia_CrystalMk,1.0021461248397827,v1,1.0,v1,0.002146124839782715,True,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
5,ASC_Sequoia_IRSmk,1.0010956525802612,v1,1.0,v1,0.0010956525802612305,True,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
6,BitBench_drop3,1.0003339052200317,v1,1.0493826866149902,v1,-0.049048781394958496,True,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
7,BitBench_five11,1.0010567903518677,v1,0.949999988079071,v2,0.05105680227279663,False,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
8,BitBench_uudecode,1.0010162591934204,v1,0.9985875487327576,v2,0.002428710460662842,False,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
9,BitBench_uuencode,1.0015296936035156,v1,0.9997146725654602,v2,0.00181502103805542,False,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
10,Bullet,1.0048195123672485,v1,1.0,v1,0.004819512367248535,True,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
11,DOE-ProxyApps-C++_CLAMR,0.9944248199462891,v2,1.0,v1,-0.0055751800537109375,False,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
12,DOE-ProxyApps-C++_HACCKernels,1.0012606382369995,v1,1.0,v1,0.0012606382369995117,True,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
13,DOE-ProxyApps-C++_HPCCG,1.0005654096603394,v1,1.0,v1,0.0005654096603393555,True,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
14,DOE-ProxyApps-C++_PENNANT,1.001104712486267,v1,1.0,v1,0.0011047124862670898,True,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
15,DOE-ProxyApps-C++_miniFE,1.0024628639221191,v1,1.0,v1,0.0024628639221191406,True,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
