index,program,pred_y_hat,pred_side,true_y,true_side,error,direction_correct,verdict
1,7zip,1.0001906156539917,v1,1.0,v1,0.00019061565399169922,True,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
2,ASCI_Purple_SMG2000,1.0001323223114014,v1,1.0,v1,0.0001323223114013672,True,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
3,ASC_Sequoia_AMGmk,1.0003485679626465,v1,1.0,v1,0.0003485679626464844,True,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
4,ASC_Sequoia_CrystalMk,1.0000327825546265,v1,1.0,v1,3.2782554626464844e-05,True,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
5,ASC_Sequoia_IRSmk,1.0003230571746826,v1,1.0,v1,0.0003230571746826172,True,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
6,BitBench_drop3,0.9909796714782715,v2,0.9340659379959106,v2,0.05691373348236084,True,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
7,BitBench_five11,0.9996812343597412,v2,0.949999988079071,v2,0.049681246280670166,True,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
8,BitBench_uudecode,0.9997220039367676,v2,1.7185726165771484,v1,-0.7188506126403809,False,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
9,BitBench_uuencode,0.9999960660934448,v2,1.0051546096801758,v1,-0.005158543586730957,False,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
10,Bullet,1.0007827281951904,v1,1.0,v1,0.0007827281951904297,True,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
11,DOE-ProxyApps-C++_CLAMR,0.9998310208320618,v2,1.0,v1,-0.00016897916793823242,False,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
12,DOE-ProxyApps-C++_HACCKernels,0.999915599822998,v2,1.0,v1,-8.440017700195312e-05,False,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
13,DOE-ProxyApps-C++_HPCCG,0.9999634623527527,v2,1.0,v1,-3.653764724731445e-05,False,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
14,DOE-ProxyApps-C++_PENNANT,0.9999629259109497,v2,1.0,v1,-3.707408905029297e-05,False,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
15,DOE-ProxyApps-C++_miniFE,1.0012825727462769,v1,1.0,v1,0.0012825727462768555,True,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
16,DOE-ProxyApps-C_CoMD,1.0014292001724243,v1,0.9200000166893005,v2,0.08142918348312378,False,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
17,DOE-ProxyApps-C_Pathfinder,1.0222077369689941,v1,1.0666667222976685,v1,-0.044458985328674316,True,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
18,DOE-ProxyApps-C_RSBench,0.9999778270721436,v2,1.0,v1,-2.2172927856445312e-05,False,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
19,DOE-ProxyApps-C_SimpleMOC,0.9999943971633911,v2,0.9696969985961914,v2,0.030297398567199707,True,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
20,DOE-ProxyApps-C_XSBench,0.8804454803466797,v2,0.9375,v2,-0.05705451965332031,True,O3-bolt-opt 优于 O3-bolt（快 12.0%，加速比 1.14x）
21,DOE-ProxyApps-C_miniAMR,1.0000295639038086,v1,1.0,v1,2.956390380859375e-05,True,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
22,DOE-ProxyApps-C_miniGMG,1.0030643939971924,v1,1.0,v1,0.003064393997192383,True,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
23,Fhourstones,0.999984085559845,v2,1.0370370149612427,v1,-0.037052929401397705,False,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
24,Fhourstones-3.1,0.9999841451644897,v2,1.085714340209961,v1,-0.08573019504547119,False,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
25,FreeBench_analyzer,1.0001157522201538,v1,0.9962499737739563,v2,0.0038657784461975098,False,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
26,FreeBench_distray,0.999991238117218,v2,1.0,v1,-8.761882781982422e-06,False,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
27,FreeBench_fourinarow,1.0004081726074219,v1,1.0,v1,0.000408172607421875,True,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
28,FreeBench_mason,0.9999791979789734,v2,0.984674334526062,v2,0.015304863452911377,True,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
29,FreeBench_neural,0.9999634027481079,v2,1.0108696222305298,v1,-0.010906219482421875,False,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
30,FreeBench_pcompress2,1.0003999471664429,v1,1.006042242050171,v1,-0.005642294883728027,True,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
31,FreeBench_pifft,1.0002586841583252,v1,1.0126811265945435,v1,-0.012422442436218262,True,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
32,MallocBench_cfrac,0.9998394250869751,v2,0.9811320900917053,v2,0.018707334995269775,True,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
33,MallocBench_espresso,1.000899314880371,v1,1.0178571939468384,v1,-0.016957879066467285,True,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
