index,program,pred_y_hat,pred_side,true_y,true_side,error,direction_correct,verdict
1,7zip,1.0147641897201538,v1,0.991906464099884,v2,0.022857725620269775,False,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
2,ASCI_Purple_SMG2000,1.008590817451477,v1,0.9949919581413269,v2,0.013598859310150146,False,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
3,ASC_Sequoia_AMGmk,1.0146528482437134,v1,1.0176262855529785,v1,-0.0029734373092651367,True,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
4,ASC_Sequoia_CrystalMk,1.0397294759750366,v1,1.0015472173690796,v1,0.03818225860595703,True,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
5,ASC_Sequoia_IRSmk,1.0099127292633057,v1,0.9964287877082825,v2,0.013483941555023193,False,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
6,BitBench_drop3,1.0218309164047241,v1,1.047105073928833,v1,-0.025274157524108887,True,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
7,BitBench_five11,1.0111145973205566,v1,0.9881972670555115,v2,0.022917330265045166,False,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
8,BitBench_uudecode,1.0003867149353027,v1,1.002718448638916,v1,-0.0023317337036132812,True,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
9,BitBench_uuencode,1.0139652490615845,v1,1.0067517757415771,v1,0.007213473320007324,True,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
10,Bullet,1.0078155994415283,v1,1.009485125541687,v1,-0.0016695261001586914,True,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
11,DOE-ProxyApps-C++_CLAMR,1.0397669076919556,v1,1.0060523748397827,v1,0.03371453285217285,True,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
12,DOE-ProxyApps-C++_HACCKernels,1.0010006427764893,v1,0.9978772401809692,v2,0.0031234025955200195,False,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
13,DOE-ProxyApps-C++_HPCCG,0.9852278828620911,v2,1.0022199153900146,v1,-0.016992032527923584,False,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
14,DOE-ProxyApps-C++_PENNANT,1.0119273662567139,v1,1.0046743154525757,v1,0.007253050804138184,True,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
15,DOE-ProxyApps-C++_miniFE,1.0165330171585083,v1,0.9928250908851624,v2,0.023707926273345947,False,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
