index,program,pred_y_hat,pred_side,true_y,true_side,error,direction_correct,verdict
104,Prolangs-C_simulator,1.003504753112793,v1,1.0390897989273071,v1,-0.03558504581451416,True,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
105,Prolangs-C_unix-smail,1.0014324188232422,v1,0.9953066110610962,v2,0.006125807762145996,False,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
106,Prolangs-C_unix-tbl,1.0056647062301636,v1,1.0129579305648804,v1,-0.007293224334716797,True,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
107,Ptrdist_anagram,0.9869203567504883,v2,1.0022093057632446,v1,-0.015288949012756348,False,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
108,Ptrdist_bc,0.9895617961883545,v2,0.9324090480804443,v2,0.057152748107910156,True,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
109,Ptrdist_ft,1.0173687934875488,v1,1.012869954109192,v1,0.004498839378356934,True,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
110,Ptrdist_ks,0.9884400963783264,v2,0.8886198401451111,v2,0.09982025623321533,True,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
111,Ptrdist_yacr2,1.0118714570999146,v1,1.0827243328094482,v1,-0.07085287570953369,True,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
112,Rodinia_backprop,0.994659960269928,v2,1.0021952390670776,v1,-0.007535278797149658,False,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
113,Rodinia_hotspot,1.0145233869552612,v1,1.0009541511535645,v1,0.013569235801696777,True,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
114,Rodinia_pathfinder,1.0412269830703735,v1,0.9928937554359436,v2,0.04833322763442993,False,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
115,Rodinia_srad,0.9936343431472778,v2,1.0222877264022827,v1,-0.028653383255004883,False,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
116,SciMark2-C,0.9962310194969177,v2,1.016202688217163,v1,-0.01997166872024536,False,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
117,TSVC_ControlFlow-dbl,1.0202447175979614,v1,1.0356519222259521,v1,-0.015407204627990723,True,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
118,TSVC_ControlFlow-flt,1.0165170431137085,v1,1.0492918491363525,v1,-0.03277480602264404,True,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
119,TSVC_ControlLoops-dbl,1.0006835460662842,v1,0.9994825720787048,v2,0.0012009739875793457,False,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
120,TSVC_ControlLoops-flt,1.0058929920196533,v1,1.0060876607894897,v1,-0.00019466876983642578,True,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
121,TSVC_CrossingThresholds-dbl,1.0024309158325195,v1,0.9984988570213318,v2,0.003932058811187744,False,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
122,TSVC_CrossingThresholds-flt,1.0031129121780396,v1,1.0393543243408203,v1,-0.03624141216278076,True,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
123,TSVC_Equivalencing-dbl,1.153366208076477,v1,1.0380420684814453,v1,0.11532413959503174,True,O3-bolt 优于 O3-bolt-opt（快 13.3%，加速比 1.15x）
124,TSVC_Equivalencing-flt,1.140413522720337,v1,1.032845377922058,v1,0.10756814479827881,True,O3-bolt 优于 O3-bolt-opt（快 12.3%，加速比 1.14x）
125,TSVC_Expansion-dbl,1.0666089057922363,v1,1.0179065465927124,v1,0.048702359199523926,True,O3-bolt 优于 O3-bolt-opt（快 6.2%，加速比 1.07x）
126,TSVC_Expansion-flt,1.109292984008789,v1,1.060883641242981,v1,0.048409342765808105,True,O3-bolt 优于 O3-bolt-opt（快 9.9%，加速比 1.11x）
127,TSVC_GlobalDataFlow-dbl,1.1078424453735352,v1,1.0232160091400146,v1,0.08462643623352051,True,O3-bolt 优于 O3-bolt-opt（快 9.7%，加速比 1.11x）
128,TSVC_GlobalDataFlow-flt,1.178743839263916,v1,1.0136784315109253,v1,0.16506540775299072,True,O3-bolt 优于 O3-bolt-opt（快 15.2%，加速比 1.18x）
129,TSVC_IndirectAddressing-dbl,1.0010921955108643,v1,0.9922505021095276,v2,0.00884169340133667,False,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
130,TSVC_IndirectAddressing-flt,1.0045844316482544,v1,0.9729601740837097,v2,0.03162425756454468,False,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
131,TSVC_InductionVariable-dbl,1.0228649377822876,v1,1.053218960762024,v1,-0.030354022979736328,True,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
132,TSVC_InductionVariable-flt,1.0134433507919312,v1,1.0012222528457642,v1,0.012221097946166992,True,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
133,TSVC_LinearDependence-dbl,1.0315021276474,v1,1.0151194334030151,v1,0.016382694244384766,True,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
134,TSVC_LinearDependence-flt,1.0501078367233276,v1,0.9595231413841248,v2,0.09058469533920288,False,O3-bolt 优于 O3-bolt-opt（快 4.8%，加速比 1.05x）
135,TSVC_LoopRerolling-dbl,1.0062763690948486,v1,1.0031253099441528,v1,0.0031510591506958008,True,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
136,TSVC_LoopRerolling-flt,1.0067112445831299,v1,0.9985077381134033,v2,0.008203506469726562,False,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
137,TSVC_LoopRestructuring-dbl,1.2283730506896973,v1,1.0299738645553589,v1,0.19839918613433838,True,O3-bolt 优于 O3-bolt-opt（快 18.6%，加速比 1.23x）
138,TSVC_LoopRestructuring-flt,1.165800929069519,v1,1.0304579734802246,v1,0.13534295558929443,True,O3-bolt 优于 O3-bolt-opt（快 14.2%，加速比 1.17x）
139,TSVC_NodeSplitting-dbl,1.073608160018921,v1,1.017787218093872,v1,0.05582094192504883,True,O3-bolt 优于 O3-bolt-opt（快 6.9%，加速比 1.07x）
140,TSVC_NodeSplitting-flt,1.0635061264038086,v1,1.0995814800262451,v1,-0.03607535362243652,True,O3-bolt 优于 O3-bolt-opt（快 6.0%，加速比 1.06x）
141,TSVC_Packing-dbl,1.0139826536178589,v1,1.1724714040756226,v1,-0.15848875045776367,True,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
142,TSVC_Packing-flt,1.0138617753982544,v1,1.2275174856185913,v1,-0.21365571022033691,True,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
143,TSVC_Recurrences-dbl,1.3583544492721558,v1,1.060512900352478,v1,0.29784154891967773,True,O3-bolt 优于 O3-bolt-opt（快 26.4%，加速比 1.36x）
144,TSVC_Recurrences-flt,1.357144832611084,v1,1.0590633153915405,v1,0.29808151721954346,True,O3-bolt 优于 O3-bolt-opt（快 26.3%，加速比 1.36x）
